city,district,street,rooms,size,level,max_levels,floor_state,price_m2,price,lat,lng
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,96.0,2,4,o'rta qavat,885,85000,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,90.0,10,12,o'rta qavat,700,63000,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 5-й квартал,2,52.0,1,4,1-qavat,788,41000,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 4-й квартал,2,52.0,1,4,1-qavat,769,40000,41.2837307,69.2169777
Tashkent,Chilonzor, Чиланзар 3-й квартал,3,97.0,1,4,1-qavat,1340,130000,41.2855934,69.223683
Tashkent,Chilonzor, Чиланзар 3-й квартал,2,45.0,4,4,oxirgi qavat,833,37500,41.2855934,69.223683
Tashkent,Mirobod, Цум,3,80.0,2,4,o'rta qavat,1000,80000,41.3086111,69.2691667
Tashkent,Chilonzor, Чиланзар 2-й квартал,3,56.0,4,4,oxirgi qavat,794,44500,41.2807837,69.223683
Tashkent,Mirobod, Цум,1,40.0,3,4,o'rta qavat,1487,59500,41.3086111,69.2691667
Tashkent,Chilonzor, Чиланзар 2-й квартал,2,50.0,2,4,o'rta qavat,850,42500,41.2807837,69.223683
Tashkent,Olmazor, обводная  Нурафшон,2,70.0,5,7,o'rta qavat,614,43000,41.2994958,69.2400734
Tashkent,Chilonzor, Чиланзар 2-й квартал,1,29.0,1,4,1-qavat,913,26500,41.2807837,69.223683
Tashkent,Chilonzor, Чиланзар 2-й квартал,3,62.0,2,4,o'rta qavat,758,47000,41.2807837,69.223683
Tashkent,Mirobod, Кунаева,3,75.0,7,9,o'rta qavat,866,65000,41.2968147,69.268476
Tashkent,Yashnobod, Чилонота,2,87.0,4,6,o'rta qavat,450,39150,41.2694532,69.3531692
Tashkent,Chilonzor, Чиланзар 1-й квартал,2,64.0,4,4,oxirgi qavat,659,42200,41.2847707,69.2288981
Tashkent,Chilonzor, Чупон-Ота,3,67.0,4,4,oxirgi qavat,686,46000,41.2902787,69.1839655
Tashkent,Mirobod, Госпитальный,4,119.0,6,9,o'rta qavat,710,84500,41.295316,69.275364
Tashkent,Chilonzor, Чиланзар 7-й квартал,3,75.0,7,9,o'rta qavat,920,69000,41.2948119,69.2087824
Tashkent,Yashnobod, Чилонота,3,84.0,6,6,oxirgi qavat,400,33600,41.2694532,69.3531692
Tashkent,Olmazor, Каракамыш квартал 2/4,5,96.0,4,4,oxirgi qavat,531,51000,41.2807837,69.223683
Tashkent,Yunusobod, Юнусабад 4-й квартал,2,60.0,7,9,o'rta qavat,1050,63000,41.3653679,69.2773236
Tashkent,Chilonzor, Чиланзар 10-й квартал,3,111.0,5,6,o'rta qavat,720,80000,41.2829494,69.1968618
Tashkent,Olmazor, Фараби,3,102.0,2,7,o'rta qavat,735,74970,41.3461242,69.2037311
Tashkent,Shayxontohur, Караташ,3,75.0,12,12,oxirgi qavat,480,36000,41.3141622,69.2368973
Tashkent,Chilonzor, Чиланзар 8-й квартал,3,110.0,4,5,o'rta qavat,909,100000,41.2894422,69.2058023
Tashkent,Chilonzor, Чиланзар 8-й квартал,2,68.0,4,6,o'rta qavat,1000,68000,41.2894422,69.2058023
Tashkent,Uchtepa, Изза,4,107.0,1,2,1-qavat,560,60000,41.2821153,69.1576663
Tashkent,Uchtepa, 1-й проезд Изза,4,100.0,9,9,oxirgi qavat,500,50000,41.2821153,69.1576663
Tashkent,Sergeli, Куйлюк 6-й квартал,3,78.0,1,5,1-qavat,630,49200,41.246917,69.2899884
Tashkent,Uchtepa, 1-й проезд Изза,4,98.0,5,9,o'rta qavat,619,60700,41.2821153,69.1576663
Tashkent,Yunusobod, ТашГРЭС,2,43.0,1,2,1-qavat,558,24000,41.3802576,69.3696992
Tashkent,Uchtepa, Такачи,3,92.0,6,9,o'rta qavat,652,60000,41.3178861,69.1566894
Tashkent,Mirzo Ulug‘bek, Карасу 4-й квартал,3,86.0,9,9,oxirgi qavat,511,44000,41.3322873,69.3734238
Tashkent,Chilonzor, Наккошлык,3,60.0,4,5,o'rta qavat,783,47000,41.259418,69.1804708
Tashkent,Mirzo Ulug‘bek, Элобод,4,132.0,4,5,o'rta qavat,659,87000,41.3239567,69.2232092
Tashkent,Mirzo Ulug‘bek, Улица феруза,2,48.0,4,4,oxirgi qavat,614,29500,41.3576548,69.3675816
Tashkent,Chilonzor, Шарк,3,90.0,5,9,o'rta qavat,577,52000,41.3112269,69.2701272
Tashkent,Chilonzor, Шарк,3,68.0,8,9,o'rta qavat,551,37500,41.3112269,69.2701272
Tashkent,Uchtepa, Гулистон,2,48.0,2,4,o'rta qavat,833,40000,41.2978921,69.1804708
Tashkent,Yashnobod, Ул.Паркентская,2,64.0,7,9,o'rta qavat,890,57000,41.3108224,69.3341149
Tashkent,Chilonzor, Алмазар,3,92.0,5,9,o'rta qavat,1065,98000,41.2573956,69.1959189
Tashkent,Yakkasaroy, Ракат махалля,4,90.0,3,4,o'rta qavat,999,89999,41.2933182,69.245305
Tashkent,Uchtepa, Чиланзар 13-й квартал,4,88.0,5,5,oxirgi qavat,511,45000,41.290141,69.1871763
Tashkent,Mirzo Ulug‘bek, Авайхон,3,83.0,6,16,o'rta qavat,1000,83000,41.3129727,69.3438785
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 4-й квартал,1,38.0,3,4,o'rta qavat,578,22000,41.3292204,69.3473509
Tashkent,Chilonzor, Домбрабад,3,68.0,2,4,o'rta qavat,647,44000,41.262065,69.2072923
Tashkent,Uchtepa, Чиланзар 24-й квартал,4,95.0,2,9,o'rta qavat,736,70000,41.2814223,69.1760005
Tashkent,Olmazor, Нурафшон,3,70.0,1,7,1-qavat,1128,79000,41.3390184,69.2261213
Tashkent,Yunusobod, Юнусабад 1-й квартал,3,68.0,2,4,o'rta qavat,808,55000,41.369675,69.293694
Tashkent,Chilonzor, Чиланзар 10-й квартал,2,50.0,2,4,o'rta qavat,770,38500,41.2829494,69.1968618
Tashkent,Uchtepa, Чиланзар-30 (Алгоритм-30) ,4,100.0,3,12,o'rta qavat,550,55000,41.2978921,69.1804708
Tashkent,Uchtepa, Чиланзар-30 (Алгоритм-30) ,4,95.0,2,5,o'rta qavat,652,62000,41.2978921,69.1804708
Tashkent,Mirzo Ulug‘bek, м-в Феруза,2,60.0,3,5,o'rta qavat,583,35000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,3,70.0,2,4,o'rta qavat,857,60000,41.314662,69.293391
Tashkent,Yashnobod, Ташсельмаш,2,48.0,2,3,o'rta qavat,645,31000,41.3080076,69.3078679
Tashkent,Yunusobod, Юнусабад 4-й квартал,3,110.0,3,7,o'rta qavat,1000,110000,41.3653679,69.2773236
Tashkent,Mirzo Ulug‘bek, ц-1 Буюк ипак йули (Ц-1) ,3,78.0,3,4,o'rta qavat,1538,120000,41.3104865,69.2922234
Tashkent,Mirzo Ulug‘bek, ц-1 Буюк ипак йули (Ц-1) ,3,100.0,2,4,o'rta qavat,1300,130000,41.3104865,69.2922234
Tashkent,Mirzo Ulug‘bek,,4,96.0,4,4,oxirgi qavat,864,83000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek,,3,72.0,2,4,o'rta qavat,902,65000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek,,3,90.0,2,9,o'rta qavat,644,58000,41.3292204,69.3473509
Tashkent,Yunusobod, Бодомзор,3,95.0,2,4,o'rta qavat,652,62000,41.341492,69.2916824
Tashkent,Mirzo Ulug‘bek," ДАРХАН(спец.план), Тамара Ханум",2,78.0,3,4,o'rta qavat,961,75000,41.3196336,69.2985928
Tashkent,Yakkasaroy," Парк ""БАБУР""(Аския базар)",3,100.0,5,5,oxirgi qavat,1000,100000,41.2847222,69.2502778
Tashkent,Mirobod, ГОСПИТАЛЬНЫЙ,5,120.0,8,12,o'rta qavat,750,90000,41.295316,69.275364
Tashkent,Mirobod, ОЙБЕК ( 60 школа ),4,90.0,7,9,o'rta qavat,1066,96000,41.2960597,69.2786182
Tashkent,Mirobod, СЕВЕРНЫЙ ВОКЗАЛ,4,125.0,9,9,oxirgi qavat,840,105000,41.2934028,69.2900702
Tashkent,Mirobod, ОЙБЕК ( 60 школа ),3,75.0,9,9,oxirgi qavat,1053,79000,41.2960597,69.2786182
Tashkent,Mirobod, ЦУМ (Ц-7) ,2,100.0,8,9,o'rta qavat,1450,145000,41.3086111,69.2691667
Tashkent,Yakkasaroy, пр-т Бабура,4,80.0,12,16,o'rta qavat,687,55000,41.2892951,69.2582738
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,3,68.0,4,4,oxirgi qavat,1029,70000,41.3245206,69.2773236
Tashkent,Uchtepa, Algaritm,3,94.0,5,9,o'rta qavat,904,85000,41.2630748,69.154116
Tashkent,Yunusobod, Юнусабад 8-й квартал,3,74.0,4,4,oxirgi qavat,648,48000,41.3714709,69.2810486
Tashkent,Yakkasaroy, ШОТА РУСТАВЕЛИ,2,55.0,4,5,o'rta qavat,854,47000,41.2911414,69.2601933
Tashkent,Mirobod, НУКУССКАЯ( Переушка),4,90.0,2,4,o'rta qavat,1166,105000,41.2962915,69.2844476
Tashkent,Yakkasaroy, МЕТРО КОСМОНАВТОВ,3,85.0,9,16,o'rta qavat,717,61000,41.3051824,69.2638823
Tashkent,Mirobod, КИЧИК БЕШАГАЧ ( Ляби Хауз ),3,80.0,8,10,o'rta qavat,937,75000,41.2829754,69.2672056
Tashkent,Mirobod," ГОСПИТАЛЬНЫЙ (Северный вокзал), офис",2,79.0,1,2,1-qavat,759,60000,41.2934028,69.2900702
Tashkent,Yakkasaroy, БЕШОГАЧ ( NEXT),3,70.0,1,4,1-qavat,1071,75000,41.2978698,69.2494578
Tashkent,Mirobod, Ойбек,3,120.0,10,10,oxirgi qavat,983,118000,41.2983828,69.2730715
Tashkent,Shayxontohur, Tinchlik,3,69.0,1,9,1-qavat,652,45000,41.3320029,69.2191177
Tashkent,Yashnobod, жилой комплекс Эльбек Яшнободский район,5,120.0,7,9,o'rta qavat,733,88000,41.286283,69.3235123
Tashkent,Chilonzor, Чиланзар-10,2,46.0,1,4,1-qavat,978,45000,41.2829494,69.1968618
Tashkent,Uchtepa, экопарк Учтепинского района,2,55.0,4,4,oxirgi qavat,636,35000,41.3125933,69.2946446
Tashkent,Olmazor, Каракамыш квартал 1/3,2,60.0,3,4,o'rta qavat,600,36000,41.2847707,69.2288981
Tashkent,Olmazor, Олмазорский район массив Себзар,2,60.0,9,9,oxirgi qavat,548,32900,41.331895,69.250422
Tashkent,Mirzo Ulug‘bek, Дархан,4,120.0,2,6,o'rta qavat,1000,120000,41.3200874,69.3013967
Tashkent,Shayxontohur, Себза,3,96.0,4,8,o'rta qavat,1093,105000,41.3333453,69.2475235
Tashkent,Chilonzor, Бек-Тупи,4,100.0,2,9,o'rta qavat,630,63000,41.259418,69.1804708
Tashkent,Yunusobod, Юнусабад-2,1,35.0,3,4,o'rta qavat,528,18500,41.3587493,69.2996732
Tashkent,Chilonzor, Заргарлик,4,105.0,4,9,o'rta qavat,666,70000,41.2730577,69.1840356
Tashkent,Chilonzor, Шарк,4,94.0,3,9,o'rta qavat,702,66000,41.3112269,69.2701272
Tashkent,Uchtepa, Чиланзар-22,2,55.0,4,4,oxirgi qavat,636,35000,41.2879715,69.1692951
Tashkent,Mirzo Ulug‘bek, Паркент,3,75.0,8,9,o'rta qavat,553,41500,41.3133669,69.3235746
Tashkent,Yakkasaroy, Тезиковая дача,3,100.0,3,7,o'rta qavat,1280,128000,41.2784172,69.2711001
Tashkent,Mirobod, Чехова,3,105.0,7,8,o'rta qavat,904,95000,41.2963881,69.276825
Tashkent,Sergeli, Куйлюк 5-й квартал Сергелийский район,3,77.0,1,5,1-qavat,1103,85000,41.2466472,69.2981832
Tashkent,Shayxontohur, Караташ,2,80.0,2,7,o'rta qavat,562,45000,41.3141622,69.2368973
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,54.0,3,5,o'rta qavat,861,46500,41.314662,69.293391
Tashkent,Mirzo Ulug‘bek, Карасу 3-й квартал,3,72.0,9,9,oxirgi qavat,479,34500,41.3326551,69.3689542
Tashkent,Mirzo Ulug‘bek, площадь Хамида Алимджана,2,52.0,2,7,o'rta qavat,807,42000,41.3180348,69.2942247
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,50.0,3,9,o'rta qavat,930,46500,41.314662,69.293391
Tashkent,Yakkasaroy, Яккасарой,1,30.0,1,4,1-qavat,1050,31500,41.2765672,69.2460335
Tashkent,Mirzo Ulug‘bek, Аккурган,3,75.0,4,4,oxirgi qavat,906,68000,41.322142,69.303611
Tashkent,Mirzo Ulug‘bek, Буюк Ипак йули (Луначарское) ,2,65.0,4,4,oxirgi qavat,923,60000,41.314662,69.293391
Tashkent,Mirzo Ulug‘bek, Мухаммада Юсуфа (Дагестанская) ,2,47.0,1,2,1-qavat,872,41000,41.324026,69.326185
Tashkent,Yashnobod, Городок Авиастроителей 2-й квартал,3,70.0,4,4,oxirgi qavat,607,42500,41.2922516,69.3419071
Tashkent,Mirzo Ulug‘bek, Буз-1 (Буз базар) ,2,51.0,2,4,o'rta qavat,882,45000,41.3215876,69.3230626
Tashkent,Mirzo Ulug‘bek, Буз-1 (Буз базар) ,2,51.0,2,4,o'rta qavat,921,47000,41.3215876,69.3230626
Tashkent,Shayxontohur, Улица себзар 7,4,100.0,5,9,o'rta qavat,710,71000,41.3312214,69.2500841
Tashkent,Yakkasaroy, Яккасарайский район улица Шота Руставели дом 122,1,43.5,2,7,o'rta qavat,659,28700,41.2851776,69.2535719
Tashkent,Yakkasaroy, Бабура,2,60.0,2,5,o'rta qavat,783,47000,41.2818558,69.2552666
Tashkent,Yunusobod, Ахмад Дониш,4,82.0,4,5,o'rta qavat,670,55000,41.3616967,69.2817965
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 1-й квартал,2,45.0,4,4,oxirgi qavat,611,27500,41.3445193,69.3447348
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 1-й квартал,2,54.0,4,4,oxirgi qavat,555,30000,41.3445193,69.3447348
Tashkent,Yashnobod, Тузель 3-й квартал,2,58.0,4,5,o'rta qavat,620,36000,41.294821,69.3659745
Tashkent,Mirzo Ulug‘bek, 3-й проезд Шуртепа,2,47.0,3,5,o'rta qavat,776,36500,41.3483691,69.3635622
Tashkent,Mirzo Ulug‘bek, Феруза-2,2,60.0,2,4,o'rta qavat,625,37500,41.3550649,69.3585936
Tashkent,Mirzo Ulug‘bek, 3-й проезд Шуртепа,2,65.0,3,4,o'rta qavat,646,42000,41.3483691,69.3635622
Tashkent,Mirzo Ulug‘bek, Ахмад Югнакий,3,74.0,5,5,oxirgi qavat,675,50000,41.34932,69.3860684
Tashkent,Sergeli, Сергели-II,1,50.0,9,9,oxirgi qavat,458,22907,41.210633,69.2281531
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,48.0,1,4,1-qavat,770,37000,41.271386,69.1961168
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 1-й квартал,3,68.0,2,4,o'rta qavat,838,57000,41.3445193,69.3447348
Tashkent,Mirzo Ulug‘bek, 1-й Паркентский проезд,3,84.0,7,8,o'rta qavat,892,75000,41.2984421,69.3456065
Tashkent,Mirzo Ulug‘bek, ц-1 Буюк ипак йули (Ц-1) ,4,92.0,4,4,oxirgi qavat,1413,130000,41.3104865,69.2922234
Tashkent,Mirobod, 6-й проезд Мироншаха,2,51.0,5,5,oxirgi qavat,980,50000,41.2855152,69.2761613
Tashkent,Yakkasaroy, Шота Руставели,1,35.0,2,3,o'rta qavat,985,34500,41.2911414,69.2601933
Tashkent,Mirzo Ulug‘bek, Тамары Хонум,3,83.0,5,5,oxirgi qavat,1000,83000,41.3194846,69.3014547
Tashkent,Chilonzor, Чиланзар-17,1,42.0,2,9,o'rta qavat,595,25000,41.271386,69.1961168
Tashkent,Chilonzor, Чиланзар-4,2,50.0,4,5,o'rta qavat,690,34500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,35.0,4,4,oxirgi qavat,700,24500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-9,2,50.0,1,4,1-qavat,700,35000,41.2901628,69.1968618
Tashkent,Yunusobod, Юнусабад-17,4,106.0,1,6,1-qavat,1000,106000,41.3667092,69.3101029
Tashkent,Yunusobod, Юнусабад-14,3,78.0,7,9,o'rta qavat,487,38000,41.3709551,69.307123
Tashkent,Chilonzor, Чиланзар-11,2,50.0,1,4,1-qavat,630,31500,41.2770171,69.1909015
Tashkent,Chilonzor, Чиланзар,1,45.0,2,5,o'rta qavat,655,29500,41.259418,69.1804708
Tashkent,Uchtepa, Чиланзар-9А,3,68.0,2,5,o'rta qavat,727,49500,41.2885792,69.1916465
Tashkent,Chilonzor, Чиланзар-2,2,48.0,1,4,1-qavat,718,34500,41.2807837,69.223683
Tashkent,Shayxontohur, Ибн Сина,3,80.0,2,8,o'rta qavat,850,68000,41.3379756,69.1700401
Tashkent,Mirzo Ulug‘bek, Хуросон,3,68.0,9,9,oxirgi qavat,455,31000,41.3292204,69.3473509
Tashkent,Chilonzor, Чиланзар 2-й квартал,3,67.68,3,4,o'rta qavat,694,47000,41.2807837,69.223683
Tashkent,Mirobod, 1-й проезд Катта Миробод,2,75.0,2,10,o'rta qavat,1373,103000,41.2907835,69.2361597
Tashkent,Yakkasaroy, Юнуса Раджаби,1,38.0,3,5,o'rta qavat,947,36000,41.3042007,69.2601214
Tashkent,Yunusobod, Юнусабад-12,3,68.0,4,4,oxirgi qavat,647,44000,41.3777696,69.2922234
Tashkent,Yunusobod, ц-5 Киёт (Ц-5) ,2,60.0,2,9,o'rta qavat,750,45000,41.3245206,69.2773236
Tashkent,Mirobod, Шахрисабз,3,70.0,2,3,o'rta qavat,1071,75000,41.3029081,69.279218
Tashkent,Yunusobod,,3,73.0,2,9,o'rta qavat,849,62000,41.3587493,69.2996732
Tashkent,Mirobod, Тараса Шевченко,2,65.0,4,4,oxirgi qavat,923,60000,41.2991561,69.2785087
Tashkent,Yakkasaroy, Массив.Кушбеги.13,1,39.0,2,5,o'rta qavat,684,26700,41.267694,69.242896
Tashkent,Mirzo Ulug‘bek, ц-2 Олой (Ц-2) ,2,60.0,3,4,o'rta qavat,866,52000,41.3171406,69.2892434
Tashkent,Mirobod, Улица Чехова,2,62.0,5,9,o'rta qavat,862,53500,41.2963881,69.276825
Tashkent,Mirobod, Кунаева,3,75.0,6,9,o'rta qavat,1066,80000,41.2968147,69.268476
Tashkent,Mirobod, Госпитальный,4,110.0,6,9,o'rta qavat,772,85000,41.295316,69.275364
Tashkent,Olmazor, Ниезова кўчаси,3,80.0,6,9,o'rta qavat,612,49000,41.355277,69.254078
Tashkent,Uchtepa, Чиланзар-25,3,60.0,3,5,o'rta qavat,633,38000,41.2797359,69.1670599
Tashkent,Shayxontohur, обводная  Нурафшон,3,70.0,3,9,o'rta qavat,785,55000,41.3348171,69.2637958
Tashkent,Yunusobod, Олой Бозори,2,62.0,4,9,o'rta qavat,887,55000,41.3188889,69.2844444
Tashkent,Uchtepa, Чиланзар 24-й квартал,3,70.0,4,5,o'rta qavat,571,40000,41.2814223,69.1760005
Tashkent,Yunusobod, Посира,2,55.0,2,5,o'rta qavat,590,32500,41.3231488,69.2759999
Tashkent,Yakkasaroy, Мухандислар,3,90.0,5,8,o'rta qavat,944,85000,41.2773019,69.2473656
Tashkent,Mirzo Ulug‘bek, Элобод,3,136.0,2,8,o'rta qavat,955,130000,41.3239567,69.2232092
Tashkent,Yunusobod, Киёт,3,72.0,4,4,oxirgi qavat,902,65000,41.3245206,69.2773236
Tashkent,Yakkasaroy, Мирабад,3,75.0,7,9,o'rta qavat,840,63000,41.2758912,69.2937133
Tashkent,Chilonzor, Чиланзар,2,54.0,1,4,1-qavat,601,32500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзаре 11,2,55.0,2,4,o'rta qavat,609,33500,41.2770171,69.1909015
Tashkent,Mirzo Ulug‘bek, Феруза-1,2,45.0,4,4,oxirgi qavat,644,29000,41.3550649,69.3585936
Tashkent,Chilonzor, Чиланзар-18,2,54.0,4,4,oxirgi qavat,611,33000,41.2729489,69.1916465
Tashkent,Mirzo Ulug‘bek, Буз-2 (Буз) ,2,38.0,5,5,oxirgi qavat,723,27500,41.319567,69.3246635
Tashkent,Shayxontohur, Международный деловой центр Tashkent City,3,108.0,7,7,oxirgi qavat,833,90000,41.3365221,69.2824454
Tashkent,Mirzo Ulug‘bek, Олой,2,60.0,6,9,o'rta qavat,641,38500,41.3171406,69.2892434
Tashkent,Mirobod, Нукус,1,30.0,4,4,oxirgi qavat,1600,48000,41.2910722,69.2769129
Tashkent,Yunusobod, Киёт,4,85.0,2,4,o'rta qavat,941,80000,41.3245206,69.2773236
Tashkent,Yunusobod, Киёт,2,50.0,4,4,oxirgi qavat,880,44000,41.3245206,69.2773236
Tashkent,Yunusobod, Юнусабад 2кв,3,84.0,8,9,o'rta qavat,488,41000,41.369675,69.293694
Tashkent,Yunusobod, Казахстанская,2,62.0,1,5,1-qavat,661,41000,41.2994958,69.2400734
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,2,60.0,5,5,oxirgi qavat,533,32000,41.3375577,69.3726789
Tashkent,Mirzo Ulug‘bek, Бешогайнилар,2,60.0,8,9,o'rta qavat,750,45000,41.3196379,69.3200203
Tashkent,Mirzo Ulug‘bek, Хумаюн,2,60.0,8,9,o'rta qavat,525,31501,41.3427418,69.3875774
Tashkent,Mirzo Ulug‘bek, Карасу 1-й квартал,2,60.0,8,9,o'rta qavat,658,39500,41.3375577,69.3726789
Tashkent,Mirzo Ulug‘bek, Зиёлилар,3,90.0,6,9,o'rta qavat,466,42000,41.3373845,69.329196
Tashkent,Yashnobod, Ташсельмаш,1,30.0,3,3,oxirgi qavat,800,24000,41.3080076,69.3078679
Tashkent,Mirzo Ulug‘bek, Олимлар (Морозова) ,1,23.0,3,3,oxirgi qavat,978,22500,41.3292204,69.3473509
Tashkent,Yashnobod, Асалобод (Слонима) ,4,114.0,1,9,1-qavat,350,40000,41.286283,69.3235123
Tashkent,Mirzo Ulug‘bek, Магрур (Индустриальная) ,2,40.0,2,2,oxirgi qavat,625,25000,41.3245562,69.3239168
Tashkent,Mirobod, Саракулька,2,54.0,4,4,oxirgi qavat,768,41500,41.2850116,69.2836951
Tashkent,Mirzo Ulug‘bek, Шукур Бурхонов,3,75.0,2,4,o'rta qavat,800,60000,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,3,78.0,4,4,oxirgi qavat,794,62000,41.3104865,69.2922234
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,40.0,2,4,o'rta qavat,912,36500,41.2857552,69.2117625
Tashkent,Mirobod, Тараса Шевченко,3,65.0,5,9,o'rta qavat,1138,74000,41.2991561,69.2785087
Tashkent,Yunusobod, Юнусабад 8-й квартал,2,60.0,2,4,o'rta qavat,691,41500,41.3714709,69.2810486
Tashkent,Mirobod, Тараса Шевченко,2,65.0,2,6,o'rta qavat,1369,89000,41.2991561,69.2785087
Tashkent,Mirobod, Тараса Шевченко,2,60.0,5,16,o'rta qavat,1150,69000,41.2991561,69.2785087
Tashkent,Yakkasaroy, Шота Руставели,3,125.0,4,8,o'rta qavat,1200,150000,41.2911414,69.2601933
Tashkent,Uchtepa, Чиланзар 13-й квартал махалля Кухна-Чупонота,2,47.0,3,4,o'rta qavat,638,30000,41.2902787,69.1839655
Tashkent,Mirobod, Тараса Шевченко,3,70.0,2,4,o'rta qavat,957,67000,41.2991561,69.2785087
Tashkent,Yakkasaroy, 9-й проезд Абдуллы Каххара,3,80.0,7,16,o'rta qavat,525,42000,41.2709232,69.2628549
Tashkent,Mirobod, Нукус,3,88.0,5,5,oxirgi qavat,556,49000,41.2910722,69.2769129
Tashkent,Yunusobod, Олой Бозори,4,116.0,7,9,o'rta qavat,629,73000,41.3188889,69.2844444
Tashkent,Mirzo Ulug‘bek, Паркент,3,93.0,2,9,o'rta qavat,946,88000,41.3133669,69.3235746
Tashkent,Mirzo Ulug‘bek, Аккурган,3,70.0,4,5,o'rta qavat,664,46500,41.322142,69.303611
Tashkent,Yunusobod, Юнусабад 4-й квартал,2,50.0,1,4,1-qavat,700,35000,41.3653679,69.2773236
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 2-й квартал,4,77.0,3,4,o'rta qavat,571,43998,41.3292204,69.3473509
Tashkent,Mirzo Ulug‘bek, Олой,2,55.0,5,5,oxirgi qavat,572,31500,41.3171406,69.2892434
Tashkent,Uchtepa, Чиланзар 12-й квартал,2,49.0,4,9,o'rta qavat,755,37000,41.281265,69.1879213
Tashkent,Chilonzor, Чиланзар 1-й квартал,2,64.0,4,4,oxirgi qavat,734,47000,41.2847707,69.2288981
Tashkent,Yunusobod, Юнусабад 7-й квартал,2,56.0,3,4,o'rta qavat,625,35000,41.3716355,69.2691287
Tashkent,Olmazor, обводная  Нурафшон,2,72.0,4,5,o'rta qavat,763,55000,41.2994958,69.2400734
Tashkent,Yunusobod, Юнусабад 8-й квартал,4,100.0,1,4,1-qavat,750,75000,41.3714709,69.2810486
Tashkent,Sergeli, Курувчи,1,40.0,9,9,oxirgi qavat,430,17200,41.218274,69.2624237
Tashkent,Mirobod, Госпитальный,3,115.0,7,10,o'rta qavat,1000,115000,41.295316,69.275364
Tashkent,Shayxontohur, Международный деловой центр Tashkent City,3,110.0,7,8,o'rta qavat,1090,120000,41.3365221,69.2824454
Tashkent,Mirobod, Госпитальный,3,85.0,3,9,o'rta qavat,1000,85000,41.295316,69.275364
Tashkent,Yakkasaroy, Шота Руставели,1,30.0,4,4,oxirgi qavat,783,23500,41.2911414,69.2601933
Tashkent,Mirobod, Госпитальный,1,52.0,9,9,oxirgi qavat,1000,52000,41.295316,69.275364
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 4-й квартал,2,60.0,8,9,o'rta qavat,616,37000,41.3292204,69.3473509
Tashkent,Yashnobod, Городок Авиастроителей 3-й квартал,1,30.0,3,4,o'rta qavat,783,23500,41.2922516,69.3419071
Tashkent,Chilonzor, Чиланзар-6,1,32.0,2,4,o'rta qavat,781,25000,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар-6,2,50.0,2,4,o'rta qavat,690,34500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар,2,60.0,5,9,o'rta qavat,600,36000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,40.0,1,5,1-qavat,637,25500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,2,60.0,5,9,o'rta qavat,650,39000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-10,2,50.0,3,5,o'rta qavat,690,34500,41.2829494,69.1968618
Tashkent,Chilonzor, Чиланзар-10,2,56.0,2,4,o'rta qavat,651,36500,41.2829494,69.1968618
Tashkent,Chilonzor, Чиланзар,1,42.0,4,9,o'rta qavat,595,25000,41.259418,69.1804708
Tashkent,Chilonzor,,2,60.0,3,5,o'rta qavat,608,36500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,2,46.0,4,4,oxirgi qavat,641,29500,41.259418,69.1804708
Tashkent,Mirobod, Фидокор (Чехова) ,2,70.0,7,8,o'rta qavat,928,65000,41.296644,69.275878
Tashkent,Mirzo Ulug‘bek, Городок Тракторостроителей 4-й квартал,2,63.0,3,4,o'rta qavat,650,41000,41.3292204,69.3473509
Tashkent,Mirobod, Госпитальный,2,60.0,6,9,o'rta qavat,816,49000,41.295316,69.275364
